,S&P 500,FTSE-500,CAC-40,Nikkei,S&P 500_profit,FTSE-500_profit,CAC-40_profit,Nikkei_profit
78,5730.799805,8463.57092793,16513.431860863886,323.9272396694813,0.998440018443464,0.9902820627309239,0.9839679351657293,0.991846522424712
79,5721.859863,8381.32247658,16248.687450634205,321.2861061848113,0.997203706420099,0.9884746765728293,0.982108594753719,0.9915567436049987
80,5705.859863,8284.72502429,15957.975598734749,318.5734052141413,0.9966421068059801,0.9994975702491276,1.0010731339793124,0.9959935857464121
81,5686.700195,8280.56253196,15975.100644590788,317.2970681826773,0.9978686907020953,0.9890388790121826,1.0002951651825165,1.0005208110215045
82,5674.580078,8189.798284199999,15979.815938088266,317.4623199928779,1.0018961343133943,1.0044494009236224,0.9982230297441393,0.9991170883080747
83,5685.339844,8226.23798025,15951.420280472155,317.18202879881045,1.00380810832669,1.0024391918539404,1.0057097661035814,1.0109553321101141
84,5706.990234,8246.30335292,16042.499159293575,320.6568632636612,1.0003661902183658,1.003365497752417,1.0091619685180178,0.9932473396022962
85,5709.080078,8274.05626832,16189.48003154135,318.49157636184873,1.0055472898553377,1.005690281691734,1.002105841374982,1.0131000017068332
86,5740.75,8321.137979219999,16223.572508431213,322.66381655580096,1.000425021295127,1.0059364070651586,1.0099919442236889,1.0048223451279015
87,5743.189941,8370.53564151,16385.67754004443,324.2198128395189,0.999824180462361,1.0027244201359002,1.0001830080496685,1.0170337610596596
88,5742.180176,8393.34049736,16388.67625093353,329.74249566223483,1.0012556138572828,1.0014024782628206,1.0065115704074694,1.00547455802458
89,5749.390137,8405.11197496,16495.39227022671,331.5476900879076,1.0078843280626026,1.0040135332712399,1.0102656796012954,0.9997456327767317
90,5794.720215,8438.84617152,16664.728682170542,331.4633552225989,0.9996548582285607,1.0158462956655498,1.0165571638004052,1.0066412532586677
91,5792.720215,8572.570623029998,16940.64932465055,333.66468731059996,0.9952578039365915,1.0002231748368293,0.9966455084885554,1.0003585598080718
92,5765.25,8574.48380508,16883.82206029265,333.78432605684236,0.9967078652270066,1.0094843278509453,1.0070127001447107,1.0087444064620077
93,5746.27002,8655.80702064,17002.22324169813,336.7030718745307,1.002949773494981,0.9996378401883815,1.0037692415501804,0.9924648119553
94,5763.220215,8652.6722352,17066.308727986183,334.16595091272796,1.000034651981453,0.9907018234768326,0.9821515391527789,1.0077470761316045
95,5763.419922,8572.21816136,16761.701384848133,336.7547599750389,1.00364892256414,0.9958944475400032,0.9996672980747624,1.00133440015569
96,5784.450195,8537.02447,16756.124734527137,337.204125579179,0.9996404017789283,0.997421537797232,0.9905530442500421,0.9997074424639446
97,5782.370117,8515.01207508,16597.830365619284,337.1054739710518,1.0007107575123766,0.9992527468118781,1.002060529302014,0.9966490456413094
98,5786.47998,8508.64920516,16632.0306814375,335.9758489137101,0.9920642737625095,0.9893488330468436,0.9788955290897187,0.9864914240547543
99,5740.560059,8418.02216193,16281.020473742195,331.43729364289084,0.9944848313275002,0.9938615527144026,0.9940904916930733,0.9971522707741375
100,5708.899902,8366.34857664,16184.807648007372,330.4934499752432,0.9984813322796284,0.9868477157565203,0.9903199318891531,0.9937377908562096
101,5700.22998,8256.31198208,16028.137607613706,328.4238308708454,0.9671434240974256,0.9994901344499655,0.9805491490200374,1.0024389818202764
102,5512.939941,8252.10237303,15716.376691521678,329.2248506236849,0.9794302308362479,0.9841180373563546,0.9830728431065209,0.9688340188053126
103,5399.540039,8121.04279141,15450.343117467273,318.9642351203234,1.014314189438683,1.0016125315487625,1.0029026442653552,1.0047023827700758
104,5476.830078,8134.138229119999,15495.18996731496,320.4641270438236,0.994116995681603,0.9854184440921616,0.9964503284161003,0.980365710353809
105,5444.609863,8015.52983777,15440.187131800854,314.17204155223146,1.0215240292599088,1.009309477901059,1.0181264266091918,1.0156572503846188
106,5561.799805,8090.150235659999,15720.062550677632,319.0911118706616,0.9997878945590708,1.005400084968439,0.9938656240001008,1.0084267172420776
107,5560.620117,8133.83773434,15623.629776249842,321.7800024448558,0.9857047896947713,0.9949825918695547,0.9881340372962459,0.9894709620142372
108,5481.129883,8093.02695076,15438.2403680276,318.3919685760551,0.9996661130024165,0.9918723579199471,0.9901897010473671,0.9983624210763092
109,5479.299805,8027.24972436,15286.786614714645,317.87057659884255,0.9957257454723268,1.0073798507925107,0.9981249291019008,1.0010397858651479
110,5455.879883,8086.4896296,15258.122806007941,318.2010939313364,0.9945380386593823,0.9764094720134532,0.979505345058036,0.9708991242216759
111,5426.080078,7895.72506968,14945.412844036697,308.94116342431374,0.9691360590716295,1.0050205047681082,0.9975187480282665,1.0064464298412763
112,5258.609863,7935.36559504,14908.329508949058,310.9327309594109,1.0186228259086199,0.9831348459025442,1.0094475302883643,0.9664832676030215
113,5356.540039,7801.534431460001,15049.17640353377,300.5112818223826,0.9826754202667501,0.9900911442487176,0.9852434220859289,0.9930620565794799
114,5263.740234,7724.23015214,14827.102059392422,298.42635155187094,0.9934532390528297,1.0133445464453752,1.0062702731975233,1.0023180638817286
115,5229.279785,7827.30650016,14920.072040032372,299.1181228987594,1.015755541946012,1.0041171395957653,0.995855117500075,1.0114672069607753
116,5311.669922,7859.5326136799995,14858.230094536022,302.5481723197581,1.0108855242982095,1.0001076123685178,1.0203989597102179,1.0151598737218899
117,5369.490234,7860.3783966,15161.32253159961,307.13476440691426,1.0105857058161847,1.0120951059456786,0.9958870336464906,0.9911955974451303
118,5426.330078,7955.45050608,15098.964522152435,304.43062630248073,0.9937710584291514,1.019552388506612,1.0108915711916402,1.0268775411523823
119,5392.529785,8110.9985651199995,15263.415969165508,312.6129729889712,1.0056281743838342,0.9977859626880929,0.9993528955976406,0.9808209297005304
120,5422.879883,8093.0405116599995,15253.538945496819,306.6173468034895,1.0063379823528356,0.9969487235502624,0.9965214890085136,1.0104069166601737
121,5457.25,8068.346407739999,15200.479342615841,309.808287978237,1.0212213219112192,1.0060599202350926,1.0146350278489713,0.9961735879272594
122,5573.060059,8117.2399434,15422.938781112738,308.62283380488196,0.9980154423453342,1.0126638193421376,0.9983479523872292,1.0165137339666994
123,5562.0,8220.0352036,15397.45935191749,313.7193491783847,0.9909726787126933,0.989110512175082,0.9894723521420593,0.9859546208547698
124,5511.790039,8130.523230330001,15235.360321953547,309.3130419739794,0.9802967643485012,0.9876987659961532,0.9868880188098156,1.0018230538338015
125,5403.189941,8030.507761499999,15035.59456398641,309.8769363009949,0.99855273938444,0.9886418477362928,1.0002946441221365,0.9806652381765688
126,5395.370117,7939.29603159,15040.024713547517,303.8855395430406,0.9926918496516556,1.0068103973947893,1.000410252047944,1.000830219976261
127,5355.939941,7993.3657926000005,15046.194914487378,304.1378313884661,1.0109206293655861,0.9999981803860377,0.9931053524748984,1.0000153566143697
128,5414.430176,7993.351247759999,14942.45670395801,304.14250191585796,1.0022956593022652,0.981594180500797,0.9994794211122531,0.9944247516426887
129,5426.859863,7846.2270675,14934.677976466857,302.44683193166304,0.9833864020306287,1.0093839757486727,0.9999388540289869,1.0138612715629973
130,5336.700195,7919.85587202,14933.764781080217,306.639129602436,0.9819232462992049,0.988663231506876,0.9914068399833603,0.9916778204622085
131,5240.22998,7830.0702995,14805.436550665538,304.08722371257244,1.003125794681248,1.0008104321745879,1.0029913495977354,0.9941991732126354
132,5256.609863,7836.4160404,14849.724787335668,302.3232663995652,1.0090476676488327,1.0039104170378421,1.0008191102914856,1.0122159730383666
133,5304.169922,7867.0596952000005,14861.888349734705,306.0164392707732,1.0032710298227885,1.004475395098563,0.997281618785104,1.0012495127957577
134,5321.52002,7902.267895600001,14821.488071626905,306.39881072735426,1.023038548486002,0.9951133915997075,0.9972108025057511,1.0078967966378778
135,5444.120117,7863.65260692,14780.148014236484,308.81837982575576,0.9980474561964922,1.009029967039428,1.0108181783158596,1.0057331361288497
136,5433.490234,7934.66113077,14940.042290989291,310.5888776363876,1.0083592534529253,0.9913664736664876,1.0016645194503002,1.0053149223307773
137,5478.910156,7866.15702495,14964.91028197095,312.2396333978283,1.0109419036438019,0.9996738798091795,1.0055258000880447,1.0068832634474547
138,5538.859863,7863.59171232,15047.603384524647,314.38886105324224,0.9676919598209377,1.0010482682343598,0.9939629788692605,0.9776492285528345
139,5359.910156,7871.8348657199995,14956.760684925286,307.36202747430656,0.9987910282427502,0.9532096242879823,0.9531908689359662,0.9803737301321692
140,5353.430176,7503.50875481,14256.64771373123,301.3296573759722,0.9768391048498472,1.0085853738317696,1.0091123720811668,1.0114735291433812
141,5229.439941,7567.92918252,14386.559592328866,304.7869719816405,1.001770792686115,0.9977428484136117,0.9875709333742607,0.9804458920123823
142,5238.700195,7550.84721916,14207.748084640642,298.82713461829246,0.9996945622119151,0.9877865929420488,1.0095085059326696,0.9906522945707772
143,5237.100098,7458.625648440001,14342.842541593322,296.03378658962197,1.0054285170166706,1.007200996449156,1.018475629649882,1.0196733055338325
144,5265.529785,7512.335185250001,14607.835588518372,301.85774972153695,0.9999867394160035,1.0172543663233373,1.0018839167267435,1.0107627817518816
145,5265.459961,7641.95576848,14635.3555343251,305.10657880190394,0.9810349212149294,0.9932592206627955,0.9903174332376131,0.9773965399776704
146,5165.600098,7590.4430309399995,14493.647727272728,298.21011444540534,0.9792821709056736,0.9905185289440099,0.9839231876686796,1.0076863156857876
147,5058.580078,7518.474465040001,14260.636072765095,300.50225152572756,1.0001501935302566,0.9935324896671385,0.9958408109157649,0.986681485856782
148,5059.339844,7469.848653749999,14201.323390877002,296.5000080387133,0.984697623724207,1.0025977550777094,1.00718014155508,0.9966544894619408
149,4981.919922,7489.253491019999,14303.29090309297,295.50806413728515,0.9842510593850528,0.9902358777510093,0.983428522303237,0.9726196352661102
150,4903.459961,7416.12750438,14066.26423690205,287.4169455594006,0.9794124565504942,1.0044061922372154,1.0063238691296457,0.9999196092423535
151,4802.509766,7448.804387819999,14155.217451079236,287.3938398933866,0.9729621351487325,0.9994640114128213,0.9782870478434976,0.9508947172350127
152,4672.660156,7444.8119136800005,13847.865891799065,273.28128412050637,1.0586988515841038,0.9821800689878781,0.992991442961927,1.0486698255047477
153,4946.939941,7312.14587898,13750.812333840806,286.58183653236483,0.9989225504931191,1.0071617405706497,1.0236689352550046,1.000026115101723
154,4941.609863,7364.513570779999,14076.279420674204,286.5893206461778,1.0189898301568936,1.0150924285876803,1.0089360915059895,1.0050001844990748
155,5035.450195,7475.6619659299995,14202.066341641226,288.02232012487315,1.0070121974466277,1.021290830044935,0.9979063336097389,1.01764485274296
156,5070.759766,7634.82501432,14172.331952669474,293.10443155016225,1.0097185185798843,1.0079957091387821,1.017606521623586,1.007364970275132
157,5120.040039,7695.87085446,14421.857421650786,295.26313697603865,1.0044179570526206,1.0045317673593481,1.0063636253077843,1.0095510641747605
158,5142.660156,7730.7467508,14513.632718524459,298.0832141457379,1.0045171137690088,1.0047366435417395,1.0069715859404118,0.9924678813023888
159,5165.890137,7767.36454247,14614.815756329224,295.83801599502675,0.9998567071733294,1.002504189134377,0.9910822406332352,1.0086993460881262
160,5165.149902,7786.81549236,14484.484346224679,298.4116132821921,1.0055428948904104,1.0017358688687645,0.9980208861259684,1.010054245355703
161,5193.779785,7800.33238296,14455.817902296872,301.4119168591224,1.002246997462947,0.99962662769264,1.000221065577232,0.9909182805889978
162,5205.450195,7797.41995486,14459.013586025801,298.67457840307554,1.0076899756025808,0.9942363930312631,0.994961087399368,0.9944227826092638
163,5245.47998,7752.478690870001,14386.155880274466,297.0088053502351,1.0132113372397238,1.0129408031921645,1.0165263346697573,1.0118536383879055
164,5314.779785,7852.801991859999,14623.90630696318,300.5294403268806,0.985882804549728,0.999545415494533,0.9921405464270241,0.9932072365413491
165,5239.75,7849.2322297499995,14508.970394288053,298.4880149263794,1.0022024025955438,0.9983413541084115,0.9980592317949206,1.0014611072499662
166,5251.290039,7836.213132960001,14480.811845858381,298.92413792901635,1.0014091588819207,1.0048348152043802,1.0086680227836573,0.9978230599765099
167,5258.689941,7874.09977536,14606.331852864138,298.2733980091714,1.0085230020219593,1.0037177510718882,1.0044214486562726,1.0087014846451032
168,5303.509766,7903.37371824,14670.912999208056,300.86881940199095,0.9921505031881183,0.9958561696286213,1.0011710086523367,0.9957937342749651
169,5261.879883,7870.623478190001,14688.092765267806,299.60328519920864,0.9985613841120822,0.9982796581709794,1.0095992258640392,1.0021771175873095
170,5254.310059,7857.083315399999,14829.087085233572,300.25555678063154,1.0156614356739466,1.0067337049686493,1.0101536524444954,0.993287010673585
171,5336.600098,7909.9905963599995,14979.656481566188,298.2399444327664,1.0088126867549294,1.018532931003415,1.008198676885659,1.0145967815442658
172,5383.629883,8056.585906320001,15102.469844916715,302.59328774942543,1.001032771219574,1.0034062582288699,1.0019773960850993,1.0019749405137102
173,5389.189941,8084.02871836,15132.333409663384,303.19089149257854,1.0067932035056844,1.0023613198363144,0.9967031013470666,0.999135458950572
174,5425.799805,8103.1176957299995,15082.443640029327,302.92877052107053,1.0047182162851658,1.0008869997191068,1.01494365158255,0.9933699216370214
175,5451.399902,8110.305158850001,15307.830422799372,300.92032903411507,0.9978720884160884,1.010323961483574,0.9968529325851055,1.001602536970702
176,5439.799805,8194.035636929999,15259.65564848305,301.402564986628,0.9907882889451297,0.9908931310044977,0.9778105336770001,0.9938196878100909
177,5389.689941,8119.41362784,14921.05203337046,299.5398030401713,1.0010075117603134,0.997091114794421,0.9928207996128181,0.9817975285871944
178,5395.120117,8095.79518566,14813.930810835327,294.0874383383352,1.0136901239264846,1.0014159930404745,1.0137215255798337,1.020131244351221
179,5468.97998,8107.258775300001,15017.20054139409,300.0077844201488,1.0031066551828922,1.0039392806156995,1.0084908640396641,1.012378390850669
180,5485.970215,8139.195542639999,15144.709549447436,303.72139803394464,0.9976959158536007,1.0068580344712907,0.9915494507873382,0.9960970928541598
181,5473.330078,8195.01442624,15016.728436088362,302.5360016192134,1.0109512748447107,0.9957637538344238,1.0206564901542052,0.99213392398686
182,5533.27002,8160.2983278,15326.921339176795,300.1562304337652,1.0015741071678264,1.0066690577959143,1.002896458359627,1.018746477474451
183,5541.97998,8214.719828980002,15371.315128616998,305.7831024464079,1.0019704008385826,1.012757480412209,1.0096631382788306,1.0062210759185237
184,5552.899902,8319.51895629,15519.850272232303,307.6854023413287,0.9965603383210417,0.9964884093367068,1.0003264420687392,0.9997824790361888
185,5533.799805,8290.3042112,15524.916604261693,307.61847431606077,1.0064422984669212,1.0025857618651726,1.0035021801357413,0.9987098814014367
186,5569.450195,8311.74096368,15579.287658802177,307.22161000108395,1.00137170613481,1.0012724411246952,1.0029991510016456,1.0042136453441872
187,5577.089844,8322.3171647,15626.012294988997,308.5161329076987,0.9992200932526343,0.995365046166035,1.003544032053202,0.9945859695573492
188,5572.740234,8283.743608850002,15681.391383426168,306.84581717208755,0.9996105309221561,1.0086913866181322,0.9996991511248958,1.0094483899277802
189,5570.569824,8355.7408272,15676.673654468395,309.7450161004378,0.9974725045291883,1.0005996766754288,1.0017628028646135,0.9893129535463199
190,5556.490234,8360.75157008,15704.308539694102,306.4347567245765,1.0069503638760466,1.0007618483753058,1.0041124240121393,1.0056815185216084
191,5595.109863,8367.12119508,15768.891315226785,308.17577147057176,0.9961430466016928,1.0026207426256588,1.0042769883378944,1.0049106101762053
192,5573.529785,8389.04926625,15836.334679483534,309.6891025500151,0.9989001793770804,0.998238330192021,0.9986740930277629,0.9970459190911212
193,5567.399902,8374.27053144,15815.337172917327,308.77425588448426,0.9935229984131289,1.0043765327311083,0.9956921546417454,0.9932501176106834
194,5531.339844,8410.920800520002,15747.207146087743,306.69006597241525,0.9920851391824191,0.9977049838967919,0.9966578950340111,0.9956433078849959
195,5487.560059,8391.61760184,15694.578326884348,305.35391178024315,0.9979645011845145,0.9864125861353599,0.9828812156571023,0.9798415297829816
196,5476.390137,8277.59722049,15425.906225153698,299.19844404397105,1.0146775304514795,0.9957479263713296,1.0097051306152371,1.0097447447065162
197,5556.77002,8242.40026764,15575.616659927215,302.1140564977664,1.0,1.0170051153121362,1.0032030838089914,1.015526668072985
198,5556.77002,8382.56323464,15625.506665465684,306.80488117319027,1.010040012237181,0.9926134167942655,1.009377748586751,0.9903940978903235
199,5612.560059,8320.64473383,15772.038738515024,303.85774351786966,0.9994707914091293,1.020036025368585,1.012074794287204,1.0008377190783775
200,5609.589844,8487.3573828,15962.482861772405,304.11229094672734,1.0050235715593612,1.0031724181197512,1.008359985270453,1.0026737833593558
201,5637.77002,8514.282829149999,16095.928983376682,304.92542132963626,1.0037177749226458,1.0088810821260383,1.0024709630833752,1.00796218782822
202,5658.72998,8589.898874199998,16135.701429687235,307.3532948078619,0.9998974897190623,1.006684125412984,1.0052103984319825,1.000868841479432
203,5658.149902,8647.31483556,16219.774863115415,307.62033609923105,0.997099817381261,1.0000519059440456,0.9936629380351405,1.0016988026530307
204,5641.740234,8647.7636826,16116.989144751782,308.1429223423226,0.9918039058726361,0.9770300023207528,0.9807924368161822,1.0062354972786625
205,5595.5,8449.12457088,15807.421057421057,310.06434669602726,0.9992368832097221,0.9992298232112203,0.9912938567641116,0.9763228327253002
206,5591.22998,8442.61725125,15669.799385505152,302.7229012933849,1.0071827052622866,1.0038182579584818,1.0106649281731095,1.0216336475026377
207,5631.390137,8474.853341760001,15836.9166704386,309.2719018309418,0.9953705368717557,0.9984217767339887,0.995855366488974,1.0012875768120404
